sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE17907:GSM447216	GSE17907:GSM447222	0.9594329821390689	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447248	GSE17907:GSM447251	0.9694687647005947	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585429	GSE23720:GSM585430	0.9844580944939371	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447208	GSE23720:GSM585324	0.997563327529191	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447244	GSE23720:GSM585363	0.9972118777342848	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447199	GSE23720:GSM585378	0.997757895521338	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447207	GSE23720:GSM585379	0.9968951775902599	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447234	GSE23720:GSM585397	0.997625474188098	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447233	GSE23720:GSM585402	0.9979431821600763	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447205	GSE23720:GSM585403	0.9977737085890652	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447202	GSE23720:GSM585405	0.9981133360746656	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447245	GSE23720:GSM585408	0.9978820596020115	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447217	GSE23720:GSM585411	0.9980403221632312	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447214	GSE23720:GSM585413	0.9980499576063296	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447226	GSE23720:GSM585414	0.9984824319840147	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447210	GSE23720:GSM585415	0.9972269734609778	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447231	GSE23720:GSM585418	0.9975101238597855	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447229	GSE23720:GSM585423	0.9978993516565794	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447232	GSE23720:GSM585448	0.9979004258823672	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447197	GSE23720:GSM585449	0.9976808353817067	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447213	GSE23720:GSM585450	0.9977761882493646	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447246	GSE23720:GSM585451	0.9973250572274717	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447211	GSE23720:GSM585452	0.997445345163285	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447209	GSE23720:GSM585453	0.9976628477949272	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447247	GSE23720:GSM585454	0.9978388015177909	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447200	GSE23720:GSM585455	0.9977908687720607	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447215	GSE23720:GSM585456	0.9977550755532006	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447221	GSE23720:GSM585457	0.9967570904081824	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447198	GSE23720:GSM585460	0.9970734364529644	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447230	GSE23720:GSM585461	0.9973571230496091	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447212	GSE23720:GSM585462	0.9978824945705915	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447222	GSE23720:GSM585473	0.9976203597626416	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447228	GSE23720:GSM585475	0.9980168184601564	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447203	GSE23720:GSM585477	0.9979200697792439	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447204	GSE23720:GSM585483	0.9968590577172484	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447243	GSE23720:GSM585488	0.9974899779688066	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447201	GSE23720:GSM585495	0.9979563530575557	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447219	GSE23720:GSM585496	0.9972734353767523	TRUE	NA	FALSE	NA	FALSE
