sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE2990:gsm65828	GSE6532_U133A:GSM65828	0.9998635109197107	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65872	GSE6532_U133A:GSM65872	0.99988987022596	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65873	GSE6532_U133A:GSM65873	0.9998860254411405	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65874	GSE6532_U133A:GSM65874	0.9998621897653843	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65875	GSE6532_U133A:GSM65875	0.999843898548907	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65829	GSE6532_U133A:GSM65829	0.9998752945742718	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65830	GSE6532_U133A:GSM65830	0.9998776010983927	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65876	GSE6532_U133A:GSM65876	0.9998533619137282	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65820	GSE6532_U133A:GSM65820	0.9998781654785353	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65877	GSE6532_U133A:GSM65877	0.9998830730570596	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65878	GSE6532_U133A:GSM65878	0.9998447747743605	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65831	GSE6532_U133A:GSM65831	0.9998652941904892	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65879	GSE6532_U133A:GSM65879	0.9998404188436685	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65832	GSE6532_U133A:GSM65832	0.9998748809553683	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65833	GSE6532_U133A:GSM65833	0.9998851196784406	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65880	GSE6532_U133A:GSM65880	0.9998921213121351	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65821	GSE6532_U133A:GSM65821	0.9998912871974853	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65834	GSE6532_U133A:GSM65834	0.9998500486889872	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65835	GSE6532_U133A:GSM65835	0.9998770195342035	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65836	GSE6532_U133A:GSM65836	0.9998852718131793	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65837	GSE6532_U133A:GSM65837	0.9998662904988437	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65838	GSE6532_U133A:GSM65838	0.9998507652327445	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65839	GSE6532_U133A:GSM65839	0.9998669316068275	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65840	GSE6532_U133A:GSM65840	0.9998711620445757	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65841	GSE6532_U133A:GSM65841	0.9998463284723044	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65842	GSE6532_U133A:GSM65842	0.9998469522888334	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65843	GSE6532_U133A:GSM65843	0.9998750862931144	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65844	GSE6532_U133A:GSM65844	0.999845719141477	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65845	GSE6532_U133A:GSM65845	0.9998388035766014	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65846	GSE6532_U133A:GSM65846	0.9998820168528288	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65847	GSE6532_U133A:GSM65847	0.9998874721505538	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65822	GSE6532_U133A:GSM65822	0.9998767544604323	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65848	GSE6532_U133A:GSM65848	0.9998927726072271	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65849	GSE6532_U133A:GSM65849	0.9998638159434621	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65850	GSE6532_U133A:GSM65850	0.9998648886039163	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65851	GSE6532_U133A:GSM65851	0.9998700984383844	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65852	GSE6532_U133A:GSM65852	0.9998083981152991	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65853	GSE6532_U133A:GSM65853	0.9998964178750668	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65854	GSE6532_U133A:GSM65854	0.9998822661120346	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65855	GSE6532_U133A:GSM65855	0.9998838300815681	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65856	GSE6532_U133A:GSM65856	0.9998637310661597	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65857	GSE6532_U133A:GSM65857	0.9998774655737659	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65858	GSE6532_U133A:GSM65858	0.9998915728482715	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65859	GSE6532_U133A:GSM65859	0.9998872436618488	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65860	GSE6532_U133A:GSM65860	0.9998865230928827	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65823	GSE6532_U133A:GSM65823	0.9998832933353774	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65861	GSE6532_U133A:GSM65861	0.9998609321559214	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65862	GSE6532_U133A:GSM65862	0.9998800053299556	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65863	GSE6532_U133A:GSM65863	0.9998599704099943	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65864	GSE6532_U133A:GSM65864	0.9998791754370838	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65865	GSE6532_U133A:GSM65865	0.9998661739675431	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65866	GSE6532_U133A:GSM65866	0.9998526961034093	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65867	GSE6532_U133A:GSM65867	0.9998830113957737	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65824	GSE6532_U133A:GSM65824	0.999882292563323	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65868	GSE6532_U133A:GSM65868	0.9998730911387813	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65869	GSE6532_U133A:GSM65869	0.9998716185639459	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65870	GSE6532_U133A:GSM65870	0.9998804923748198	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65871	GSE6532_U133A:GSM65871	0.9998791752469932	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65825	GSE6532_U133A:GSM65825	0.999847199386587	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65826	GSE6532_U133A:GSM65826	0.999887268948183	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65827	GSE6532_U133A:GSM65827	0.99988662605486	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65752	GSE6532_U133A:GSM65752	0.999842246822732	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65753	GSE6532_U133A:GSM65753	0.9998998136496388	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65754	GSE6532_U133A:GSM65754	0.9998912846909334	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65755	GSE6532_U133A:GSM65755	0.999879931208275	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65756	GSE6532_U133A:GSM65756	0.9998775641737905	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65757	GSE6532_U133A:GSM65757	0.9998763296329752	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65758	GSE6532_U133A:GSM65758	0.9998951656456514	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65760	GSE6532_U133A:GSM65760	0.9998795893909074	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65761	GSE6532_U133A:GSM65761	0.9998805001651178	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65762	GSE6532_U133A:GSM65762	0.999896511365595	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65763	GSE6532_U133A:GSM65763	0.9998969350050012	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65764	GSE6532_U133A:GSM65764	0.9999023561480833	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65765	GSE6532_U133A:GSM65765	0.9998884662548332	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65766	GSE6532_U133A:GSM65766	0.9998951550805928	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65767	GSE6532_U133A:GSM65767	0.9998869455369194	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65768	GSE6532_U133A:GSM65768	0.9998699697938225	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65769	GSE6532_U133A:GSM65769	0.9998845418904051	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65770	GSE6532_U133A:GSM65770	0.9999017231429839	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65771	GSE6532_U133A:GSM65771	0.9998873503293116	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65772	GSE6532_U133A:GSM65772	0.9998845857667422	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65773	GSE6532_U133A:GSM65773	0.9998933605609481	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65774	GSE6532_U133A:GSM65774	0.9998823983900014	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65775	GSE6532_U133A:GSM65775	0.9998968718670213	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65776	GSE6532_U133A:GSM65776	0.9998974119308991	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65779	GSE6532_U133A:GSM65779	0.9998944151010272	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65780	GSE6532_U133A:GSM65780	0.9998979661297485	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65781	GSE6532_U133A:GSM65781	0.9998748221216153	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65782	GSE6532_U133A:GSM65782	0.9999013314425979	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65783	GSE6532_U133A:GSM65783	0.9998967435542809	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65784	GSE6532_U133A:GSM65784	0.9998800795725823	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65785	GSE6532_U133A:GSM65785	0.9999034561106479	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65786	GSE6532_U133A:GSM65786	0.9998867439781416	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65787	GSE6532_U133A:GSM65787	0.9999005946661745	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65788	GSE6532_U133A:GSM65788	0.9998953463306565	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65789	GSE6532_U133A:GSM65789	0.9998905917395331	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65790	GSE6532_U133A:GSM65790	0.9998935666058962	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65791	GSE6532_U133A:GSM65791	0.9998945886861946	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65792	GSE6532_U133A:GSM65792	0.9998543508378945	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65793	GSE6532_U133A:GSM65793	0.9998985054802035	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65794	GSE6532_U133A:GSM65794	0.9998742762953677	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65795	GSE6532_U133A:GSM65795	0.9998528071573847	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65796	GSE6532_U133A:GSM65796	0.9999000303328968	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65797	GSE6532_U133A:GSM65797	0.9998881887051505	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65798	GSE6532_U133A:GSM65798	0.9998993711393289	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65799	GSE6532_U133A:GSM65799	0.999893332261282	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65800	GSE6532_U133A:GSM65800	0.9998994261738952	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65801	GSE6532_U133A:GSM65801	0.999900366467561	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65802	GSE6532_U133A:GSM65802	0.9998507103893582	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65803	GSE6532_U133A:GSM65803	0.9998971585318361	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65804	GSE6532_U133A:GSM65804	0.999862641847843	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65805	GSE6532_U133A:GSM65805	0.9998590609991108	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65806	GSE6532_U133A:GSM65806	0.9998521155566279	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65807	GSE6532_U133A:GSM65807	0.9998902801877081	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65808	GSE6532_U133A:GSM65808	0.9998985403076053	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65810	GSE6532_U133A:GSM65810	0.9998937672847649	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65811	GSE6532_U133A:GSM65811	0.9998917353258541	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65812	GSE6532_U133A:GSM65812	0.9999019113240183	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65813	GSE6532_U133A:GSM65813	0.999886212970331	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65814	GSE6532_U133A:GSM65814	0.9998942894097137	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65815	GSE6532_U133A:GSM65815	0.9998837348772477	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65816	GSE6532_U133A:GSM65816	0.9998247323046767	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65817	GSE6532_U133A:GSM65817	0.9998930437293235	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65818	GSE6532_U133A:GSM65818	0.9998914879123405	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65819	GSE6532_U133A:GSM65819	0.9998758137019826	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65362	GSE6532_U133A:GSM65362	0.9998417096265662	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65361	GSE6532_U133A:GSM65361	0.9998771902306055	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65358	GSE6532_U133A:GSM65358	0.9998773115385797	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65350	GSE6532_U133A:GSM65350	0.999840849440463	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65360	GSE6532_U133A:GSM65360	0.9998715248242317	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65359	GSE6532_U133A:GSM65359	0.9998683070196543	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65376	GSE6532_U133A:GSM65376	0.9998596722874705	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65345	GSE6532_U133A:GSM65345	0.999857955264718	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65348	GSE6532_U133A:GSM65348	0.9998558957876865	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65354	GSE6532_U133A:GSM65354	0.9998574382722011	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65355	GSE6532_U133A:GSM65355	0.9998636114824431	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65357	GSE6532_U133A:GSM65357	0.9998712716556173	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65370	GSE6532_U133A:GSM65370	0.9998623564370243	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65375	GSE6532_U133A:GSM65375	0.9998458803182791	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65347	GSE6532_U133A:GSM65347	0.999869834420565	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65344	GSE6532_U133A:GSM65344	0.9998616727289872	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65342	GSE6532_U133A:GSM65342	0.9998626782367647	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65369	GSE6532_U133A:GSM65369	0.9998463521832892	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65341	GSE6532_U133A:GSM65341	0.9998412888769657	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65340	GSE6532_U133A:GSM65340	0.9998614598842265	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65343	GSE6532_U133A:GSM65343	0.9998713937732017	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65352	GSE6532_U133A:GSM65352	0.9998516495837868	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65351	GSE6532_U133A:GSM65351	0.9998606905337134	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65353	GSE6532_U133A:GSM65353	0.9998760183727374	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65367	GSE6532_U133A:GSM65367	0.9998476921490372	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65374	GSE6532_U133A:GSM65374	0.9998012080953111	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65377	GSE6532_U133A:GSM65377	0.9998611618730695	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65378	GSE6532_U133A:GSM65378	0.9998467810421086	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65356	GSE6532_U133A:GSM65356	0.9998518424041807	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65371	GSE6532_U133A:GSM65371	0.9998355982021135	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65372	GSE6532_U133A:GSM65372	0.9998416831321604	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65349	GSE6532_U133A:GSM65349	0.9998707149782706	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65368	GSE6532_U133A:GSM65368	0.9998616727970302	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65366	GSE6532_U133A:GSM65366	0.9998544604484468	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65373	GSE6532_U133A:GSM65373	0.9998672405598247	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65363	GSE6532_U133A:GSM65363	0.9998550990932709	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65379	GSE6532_U133A:GSM65379	0.999856902394428	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65365	GSE6532_U133A:GSM65365	0.9998698782356894	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65364	GSE6532_U133A:GSM65364	0.9998565691770022	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65346	GSE6532_U133A:GSM65346	0.9998538494885	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65321	GSE6532_U133A:GSM65321	0.9998878460072541	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65330	GSE6532_U133A:GSM65330	0.9998925952093595	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65335	GSE6532_U133A:GSM65335	0.9998907084275479	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65336	GSE6532_U133A:GSM65336	0.9998866699309434	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65331	GSE6532_U133A:GSM65331	0.9998906225695289	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65337	GSE6532_U133A:GSM65337	0.9998788370267858	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65338	GSE6532_U133A:GSM65338	0.9998875427251723	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65332	GSE6532_U133A:GSM65332	0.9999008017818547	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65333	GSE6532_U133A:GSM65333	0.9998579826929526	TRUE	NA	FALSE	NA	FALSE
