sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE12276:GSM308296	GSE12276:GSM308298	0.9777464901743996	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308390	GSE2034:GSM36819	0.9796261391180112	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308395	GSE2034:GSM36838	0.9751670727267456	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308396	GSE2034:GSM36858	0.9856903590986938	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308397	GSE2034:GSM36877	0.9861391137376904	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308411	GSE2034:GSM36918	0.9820278575648446	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308405	GSE2034:GSM36926	0.982263158792296	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308400	GSE2034:GSM36937	0.9835016761370257	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308402	GSE2034:GSM36964	0.9855264412507057	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308403	GSE2034:GSM36989	0.9850306070178204	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308412	GSE2034:GSM37020	0.9738055719248706	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308379	GSE2034:GSM37037	0.9836349510898706	TRUE	NA	FALSE	NA	FALSE
GSE12276:GSM308392	GSE2034:GSM37040	0.9837634055887211	TRUE	NA	FALSE	NA	FALSE
