sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE10780:GSM272147	GSE10780:GSM272148	0.9950535267431818	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272165	GSE10780:GSM272166	0.994515284612719	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272165	GSE10780:GSM272167	0.9945174130951634	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272166	GSE10780:GSM272167	0.9950865918103254	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272176	GSE10780:GSM272177	0.9935190852548121	TRUE	NA	FALSE	NA	FALSE
GSE5764:GSM134693	GSE5764:GSM134694	0.9888525578131692	TRUE	NA	FALSE	NA	FALSE
GSE5764:GSM134693	GSE5764:GSM134695	0.9643134302592204	TRUE	NA	FALSE	NA	FALSE
GSE5764:GSM134694	GSE5764:GSM134695	0.9663559993172047	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272135	GSE5764:GSM134693	0.9705452455079615	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272157	GSE5764:GSM134693	0.9706568711370196	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272237	GSE5764:GSM134693	0.9716717252834915	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272278	GSE5764:GSM134693	0.969971780687021	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272284	GSE5764:GSM134693	0.971175039600927	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272237	GSE5764:GSM134694	0.9718870479724638	TRUE	NA	FALSE	NA	FALSE
GSE10780:GSM272284	GSE5764:GSM134694	0.9702840326636628	TRUE	NA	FALSE	NA	FALSE
