sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE17705:GSM441624	GSE6532_U133A:GSM65362	0.9939634253627075	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441625	GSE6532_U133A:GSM150943	0.994607404299932	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441626	GSE6532_U133A:GSM150944	0.9941980373755505	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441627	GSE6532_U133A:GSM150945	0.9948662140945971	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441628	GSE6532_U133A:GSM150946	0.9950538556376828	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441629	GSE6532_U133A:GSM150947	0.9939574077479068	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441630	GSE6532_U133A:GSM65361	0.9944228917186803	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441631	GSE6532_U133A:GSM150948	0.9946904279634557	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441632	GSE6532_U133A:GSM65358	0.993783285195591	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441633	GSE6532_U133A:GSM150949	0.9948118864845107	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441634	GSE6532_U133A:GSM150950	0.9944883308247526	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441635	GSE6532_U133A:GSM150951	0.9946680138745612	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441636	GSE6532_U133A:GSM150952	0.9942890945521415	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441637	GSE6532_U133A:GSM150953	0.9931010300865026	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441638	GSE6532_U133A:GSM150954	0.9943839937779168	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441639	GSE6532_U133A:GSM150955	0.9934956708637359	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441640	GSE6532_U133A:GSM150957	0.9944691133881194	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441641	GSE6532_U133A:GSM150958	0.9945246160887222	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441642	GSE6532_U133A:GSM150959	0.9945583588687975	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441643	GSE6532_U133A:GSM150960	0.9931885424901227	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441644	GSE6532_U133A:GSM150961	0.9944251108418746	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441645	GSE6532_U133A:GSM150962	0.9946998242077468	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441646	GSE6532_U133A:GSM150963	0.9937899394200987	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441647	GSE6532_U133A:GSM150964	0.9949702495760497	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441648	GSE6532_U133A:GSM65350	0.994245019139629	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441649	GSE6532_U133A:GSM150965	0.9948294254269571	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441650	GSE6532_U133A:GSM65360	0.9951027237917417	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441651	GSE6532_U133A:GSM65359	0.9950992966986327	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441652	GSE6532_U133A:GSM150966	0.9934776617233411	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441653	GSE6532_U133A:GSM65376	0.9940870820681322	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441654	GSE6532_U133A:GSM150968	0.9945293552164625	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441655	GSE6532_U133A:GSM65345	0.994730868520634	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441656	GSE6532_U133A:GSM65348	0.9949052996302015	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441657	GSE6532_U133A:GSM150969	0.9945224803983648	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441658	GSE6532_U133A:GSM150970	0.9942422585464818	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441660	GSE6532_U133A:GSM150972	0.994797433959193	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441661	GSE6532_U133A:GSM150973	0.9946855877336156	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441662	GSE6532_U133A:GSM65354	0.9949354687095364	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441663	GSE6532_U133A:GSM150974	0.9943249493838402	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441664	GSE6532_U133A:GSM150975	0.9951043027783746	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441665	GSE6532_U133A:GSM150976	0.994797249618591	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441666	GSE6532_U133A:GSM150977	0.9948026617932949	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441667	GSE6532_U133A:GSM65355	0.9944078932963544	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441668	GSE6532_U133A:GSM150978	0.9945642927946952	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441669	GSE6532_U133A:GSM150979	0.9948174465072733	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441670	GSE6532_U133A:GSM65357	0.9945626952507102	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441671	GSE6532_U133A:GSM150980	0.9949388807110158	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441672	GSE6532_U133A:GSM65370	0.9947311391727426	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441673	GSE6532_U133A:GSM65375	0.9945461998356954	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441674	GSE6532_U133A:GSM65347	0.9947303927724875	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441675	GSE6532_U133A:GSM65344	0.9948584591586767	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441676	GSE6532_U133A:GSM150981	0.9946589162193624	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441677	GSE6532_U133A:GSM65369	0.9944323415774741	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441678	GSE6532_U133A:GSM65341	0.9945729322612075	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441679	GSE6532_U133A:GSM65340	0.9946232607270326	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441680	GSE6532_U133A:GSM65343	0.994531881349652	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441681	GSE6532_U133A:GSM150982	0.9946158649242639	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441682	GSE6532_U133A:GSM65351	0.9949753611072417	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441683	GSE6532_U133A:GSM65353	0.9947155204076061	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441684	GSE6532_U133A:GSM65367	0.9939696929031585	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441685	GSE6532_U133A:GSM150983	0.9933335363835012	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441686	GSE6532_U133A:GSM150984	0.9927651839563584	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441687	GSE6532_U133A:GSM150985	0.9940953531235134	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441688	GSE6532_U133A:GSM150986	0.9929847860350536	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441689	GSE6532_U133A:GSM150987	0.9940389700991246	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441690	GSE6532_U133A:GSM65374	0.9922892796401607	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441691	GSE6532_U133A:GSM65377	0.9947228681079202	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441692	GSE6532_U133A:GSM65378	0.9943469771040457	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441693	GSE6532_U133A:GSM65356	0.9945028403037923	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441694	GSE6532_U133A:GSM150989	0.9926937941676791	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441695	GSE6532_U133A:GSM150990	0.9950933375568305	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441696	GSE6532_U133A:GSM150991	0.994626451006808	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441697	GSE6532_U133A:GSM150992	0.9937302395524497	TRUE	NA	FALSE	NA	FALSE
