sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE23720:GSM585429	GSE23720:GSM585430	0.9844580944939222	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781316	GSE31448:GSM781389	0.9913231383321837	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781432	GSE31448:GSM781513	0.9950775311203051	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781620	GSE31448:GSM781621	0.9844580944939222	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585494	GSE31448:GSM781306	0.999612032943297	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585480	GSE31448:GSM781308	0.9995078627689107	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585455	GSE31448:GSM781317	0.9994503940390964	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585453	GSE31448:GSM781325	0.999577644637808	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585390	GSE31448:GSM781326	0.999745657760043	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585475	GSE31448:GSM781327	0.9995982919946489	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585458	GSE31448:GSM781333	0.9993841524928686	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585383	GSE31448:GSM781334	0.9994366166647389	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585398	GSE31448:GSM781336	0.9996233472937552	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585392	GSE31448:GSM781340	0.9996383740234839	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585382	GSE31448:GSM781342	0.9994296857171825	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585302	GSE31448:GSM781343	0.9996066764669844	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585381	GSE31448:GSM781345	0.999520900984328	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585361	GSE31448:GSM781347	0.999778654431005	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585396	GSE31448:GSM781348	0.9996522677132536	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585335	GSE31448:GSM781349	0.9997245942833949	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585312	GSE31448:GSM781350	0.9998012371533149	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585368	GSE31448:GSM781356	0.9995210578154502	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585464	GSE31448:GSM781359	0.9996747023067042	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585496	GSE31448:GSM781361	0.9994430896547257	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585469	GSE31448:GSM781364	0.9996900773314291	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585366	GSE31448:GSM781366	0.9995844890343496	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585305	GSE31448:GSM781367	0.999766634243894	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585487	GSE31448:GSM781368	0.9996859351853777	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585465	GSE31448:GSM781369	0.9993744989535124	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585474	GSE31448:GSM781371	0.9996809534227078	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585490	GSE31448:GSM781373	0.9994857901141464	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585327	GSE31448:GSM781377	0.9996956351563114	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585306	GSE31448:GSM781380	0.9996718209340764	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585309	GSE31448:GSM781383	0.9996712577022171	TRUE	NA	FALSE	NA	FALSE
