sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE20181:GSM125155	GSE20181:GSM125156	0.9884589774379395	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125179	GSE20181:GSM125180	0.985032402352778	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125185	GSE20181:GSM125186	0.9964087498761107	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125207	GSE20181:GSM125208	0.9858928099539137	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125198	GSE20181:GSM506289	0.9859248592526415	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125210	GSE20181:GSM506294	0.9860465125799759	TRUE	NA	FALSE	NA	FALSE
GSE20181:GSM125230	GSE20181:GSM506304	0.9870422404824176	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615726	GSE25065:GSM615731	0.9621740500858368	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615786	GSE25065:GSM615787	0.994427305030603	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615813	GSE25065:GSM615817	0.9644785887638956	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615816	GSE25065:GSM615827	0.9679597572100032	TRUE	NA	FALSE	NA	FALSE
