sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE17705:GSM441679	GSE2990:gsm65340	0.9928384808054769	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441678	GSE2990:gsm65341	0.9928211596782296	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441680	GSE2990:gsm65343	0.9928769206978462	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441675	GSE2990:gsm65344	0.9931287220116612	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441655	GSE2990:gsm65345	0.992925195671647	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441725	GSE2990:gsm65346	0.9921096409360272	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441674	GSE2990:gsm65347	0.9929805284787856	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441656	GSE2990:gsm65348	0.9930658678377507	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441701	GSE2990:gsm65349	0.9926656274401693	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441648	GSE2990:gsm65350	0.9921433036284777	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441682	GSE2990:gsm65351	0.9933910503778374	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441683	GSE2990:gsm65353	0.99320463609864	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441662	GSE2990:gsm65354	0.9931837935758345	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441667	GSE2990:gsm65355	0.9926247410750482	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441693	GSE2990:gsm65356	0.9926172841256453	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441670	GSE2990:gsm65357	0.9929420293865173	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441632	GSE2990:gsm65358	0.9923317738682862	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441651	GSE2990:gsm65359	0.993491627635475	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441650	GSE2990:gsm65360	0.9934321157314905	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441630	GSE2990:gsm65361	0.9928872614770711	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441624	GSE2990:gsm65362	0.9918980575132847	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441707	GSE2990:gsm65363	0.9917389112309833	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441713	GSE2990:gsm65364	0.9930673418365394	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441712	GSE2990:gsm65365	0.9931802649830103	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441703	GSE2990:gsm65366	0.9934290216266962	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441684	GSE2990:gsm65367	0.9920335649849297	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441702	GSE2990:gsm65368	0.9932046635832127	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441677	GSE2990:gsm65369	0.9925619073475027	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441672	GSE2990:gsm65370	0.9930052676987724	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441699	GSE2990:gsm65371	0.9925993156587987	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441700	GSE2990:gsm65372	0.9922438798161065	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441705	GSE2990:gsm65373	0.9930481860900998	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441690	GSE2990:gsm65374	0.9893588584980307	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441673	GSE2990:gsm65375	0.9925993769889456	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441653	GSE2990:gsm65376	0.9922499943930941	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441691	GSE2990:gsm65377	0.9930335168558463	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441692	GSE2990:gsm65378	0.9924953655391181	TRUE	NA	FALSE	NA	FALSE
GSE17705:GSM441711	GSE2990:gsm65379	0.9916759020161526	TRUE	NA	FALSE	NA	FALSE
