sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE20271:GSM508069	GSE20271:GSM508147	0.9913305157596115	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615726	GSE25065:GSM615731	0.9621740500858368	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615786	GSE25065:GSM615787	0.994427305030603	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615813	GSE25065:GSM615817	0.9644785887638956	TRUE	NA	FALSE	NA	FALSE
GSE25065:GSM615816	GSE25065:GSM615827	0.9679597572100032	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508042	GSE25065:GSM615771	0.9987423228246765	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508035	GSE25065:GSM615773	0.9986265116850515	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508159	GSE25065:GSM615774	0.9982895013466998	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508149	GSE25065:GSM615775	0.9987697911341158	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508177	GSE25065:GSM615777	0.9987243388229096	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508181	GSE25065:GSM615778	0.9988025442054017	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508179	GSE25065:GSM615780	0.9975457707284078	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508057	GSE25065:GSM615788	0.9986814094147309	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508055	GSE25065:GSM615789	0.9988397901778258	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508024	GSE25065:GSM615791	0.9986472052694595	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508059	GSE25065:GSM615792	0.9988631927174624	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508137	GSE25065:GSM615793	0.9987226002162461	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508140	GSE25065:GSM615794	0.9979672165984558	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508142	GSE25065:GSM615795	0.9987485563017233	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508136	GSE25065:GSM615796	0.9984803248808446	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508044	GSE25065:GSM615797	0.99873327339161	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508147	GSE25065:GSM615798	0.9986088777093034	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508145	GSE25065:GSM615799	0.998724077910501	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508047	GSE25065:GSM615800	0.998009066543958	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508144	GSE25065:GSM615801	0.9981198805901285	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508037	GSE25065:GSM615802	0.9989248272259399	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508138	GSE25065:GSM615803	0.9986429968791468	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508054	GSE25065:GSM615804	0.998138419352243	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508146	GSE25065:GSM615805	0.9984826713753999	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508158	GSE25065:GSM615806	0.9981075463773975	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508048	GSE25065:GSM615807	0.9989226474824751	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508053	GSE25065:GSM615808	0.9986591640625999	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508050	GSE25065:GSM615809	0.998759817696897	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508046	GSE25065:GSM615810	0.9988566320988919	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508045	GSE25065:GSM615811	0.9984933469116818	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508178	GSE25065:GSM615812	0.9987503311056545	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508111	GSE25065:GSM615813	0.9980670594295393	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508100	GSE25065:GSM615815	0.9977053669677635	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508167	GSE25065:GSM615816	0.9973223626929477	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508110	GSE25065:GSM615817	0.9985983553419056	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508107	GSE25065:GSM615818	0.9986587508391523	TRUE	NA	FALSE	NA	FALSE
