sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE17907:GSM447216	GSE17907:GSM447222	0.9594329821390689	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447248	GSE17907:GSM447251	0.9694687647005947	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781316	GSE31448:GSM781389	0.9913231383325032	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781432	GSE31448:GSM781513	0.9950775311204462	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781620	GSE31448:GSM781621	0.9844580944939371	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447200	GSE31448:GSM781317	0.997382526676509	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447248	GSE31448:GSM781318	0.9964410988878111	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447249	GSE31448:GSM781319	0.9969620527457498	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447250	GSE31448:GSM781320	0.9950248881308119	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447251	GSE31448:GSM781321	0.9966241695054688	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447227	GSE31448:GSM781322	0.9951062889133951	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447206	GSE31448:GSM781323	0.9934632797921504	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447209	GSE31448:GSM781325	0.9974860278025857	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447228	GSE31448:GSM781327	0.9977126334925379	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447210	GSE31448:GSM781338	0.9962165115728135	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447219	GSE31448:GSM781361	0.9971090302727617	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447208	GSE31448:GSM781385	0.9973191784852963	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447211	GSE31448:GSM781388	0.9972773414545781	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447217	GSE31448:GSM781394	0.9976970259228322	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447229	GSE31448:GSM781420	0.9971627299760368	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447212	GSE31448:GSM781430	0.997376641011908	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447216	GSE31448:GSM781449	0.9978220681612798	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447231	GSE31448:GSM781450	0.9966746099743913	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447213	GSE31448:GSM781465	0.9975536946095288	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447214	GSE31448:GSM781466	0.9974805742386841	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447233	GSE31448:GSM781471	0.9976874953238196	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447215	GSE31448:GSM781482	0.9974136128733905	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447226	GSE31448:GSM781488	0.9982298085358552	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447207	GSE31448:GSM781493	0.9963110139060343	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447220	GSE31448:GSM781501	0.9966983614379001	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447221	GSE31448:GSM781503	0.9963755905471092	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447218	GSE31448:GSM781509	0.9974355208566047	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447222	GSE31448:GSM781512	0.9974945735802816	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447223	GSE31448:GSM781513	0.9969448712073962	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447225	GSE31448:GSM781521	0.99696798899217	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447224	GSE31448:GSM781523	0.9974631780720687	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447244	GSE31448:GSM781527	0.9967915291318445	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447199	GSE31448:GSM781603	0.9974882212721777	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447234	GSE31448:GSM781606	0.9972266722137839	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447205	GSE31448:GSM781608	0.9975286108052369	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447202	GSE31448:GSM781610	0.9978195751891311	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447245	GSE31448:GSM781613	0.9975556020362483	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447232	GSE31448:GSM781625	0.9976408221654751	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447197	GSE31448:GSM781626	0.9976003850684928	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447246	GSE31448:GSM781627	0.9968759773373113	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447247	GSE31448:GSM781628	0.9977606245480929	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447198	GSE31448:GSM781630	0.9968835802722974	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447230	GSE31448:GSM781631	0.997131831163222	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447203	GSE31448:GSM781635	0.9975960413271951	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447204	GSE31448:GSM781637	0.9968243400442013	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447243	GSE31448:GSM781640	0.9971803564906424	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447201	GSE31448:GSM781644	0.9977126830632399	TRUE	NA	FALSE	NA	FALSE
