sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE21653:GSM540218	GSE21653:GSM540301	0.9950775311203051	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781316	GSE31448:GSM781389	0.9913231383321837	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781432	GSE31448:GSM781513	0.9950775311203051	TRUE	NA	FALSE	NA	FALSE
GSE31448:GSM781620	GSE31448:GSM781621	0.9844580944939222	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540281	GSE31448:GSM781301	0.9999818857706768	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540288	GSE31448:GSM781311	0.9999771732183014	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540108	GSE31448:GSM781322	0.9999631415129466	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540109	GSE31448:GSM781323	0.999949990222983	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540110	GSE31448:GSM781324	0.9999564078003534	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540111	GSE31448:GSM781325	0.9999800666121507	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540112	GSE31448:GSM781326	0.9999786780814767	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540113	GSE31448:GSM781327	0.9999788969748982	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540114	GSE31448:GSM781328	0.9999823374185443	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540115	GSE31448:GSM781329	0.9999761018813009	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540116	GSE31448:GSM781330	0.999982235625727	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540117	GSE31448:GSM781331	0.999978064526429	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540118	GSE31448:GSM781332	0.9999789464864001	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540119	GSE31448:GSM781333	0.9999775342384011	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540120	GSE31448:GSM781334	0.999975465252297	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540121	GSE31448:GSM781335	0.9999816254505085	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540122	GSE31448:GSM781336	0.9999801572418758	TRUE	NA	FALSE	NA	FALSE
