sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE7390:GSM178004	GSE7390:GSM178036	0.9879761946572879	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65828	GSE7390:GSM177973	0.98101733187283	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65855	GSE7390:GSM177982	0.9833863066555253	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65863	GSE7390:GSM177985	0.9795084033910761	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65870	GSE7390:GSM177986	0.9814741217734612	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65880	GSE7390:GSM177989	0.9807362995963627	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65752	GSE7390:GSM178013	0.9848075653433283	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65762	GSE7390:GSM178015	0.985993748779879	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65764	GSE7390:GSM178016	0.9836375341729511	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65774	GSE7390:GSM178026	0.9883890170027494	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65775	GSE7390:GSM178027	0.9798707876730527	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65779	GSE7390:GSM178029	0.9828578309063734	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65782	GSE7390:GSM178030	0.9801701922369053	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65786	GSE7390:GSM178031	0.9888542313994786	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65795	GSE7390:GSM178035	0.9796002626503676	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65797	GSE7390:GSM178039	0.9822144254502836	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65798	GSE7390:GSM178040	0.9877110251200604	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65801	GSE7390:GSM178042	0.9834556526792877	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65803	GSE7390:GSM178043	0.9812638921950897	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65811	GSE7390:GSM178044	0.9864295858479393	TRUE	NA	FALSE	NA	FALSE
GSE2990:gsm65817	GSE7390:GSM178045	0.9835372159749495	TRUE	NA	FALSE	NA	FALSE
