sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE21653:GSM540218	GSE21653:GSM540301	0.9950775311204462	TRUE	NA	FALSE	NA	FALSE
GSE23720:GSM585429	GSE23720:GSM585430	0.9844580944939371	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540245	GSE23720:GSM585300	0.9996027592972062	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540223	GSE23720:GSM585301	0.9995763104522897	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540129	GSE23720:GSM585302	0.9995719014203044	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540194	GSE23720:GSM585303	0.9996156938226922	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540199	GSE23720:GSM585304	0.9995966462624222	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540153	GSE23720:GSM585305	0.9997510823911303	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540166	GSE23720:GSM585306	0.9995895856225036	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540170	GSE23720:GSM585307	0.9996807117835915	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540220	GSE23720:GSM585308	0.9996771534080551	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540169	GSE23720:GSM585309	0.999564511944518	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540313	GSE23720:GSM585310	0.9995709364535942	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540205	GSE23720:GSM585311	0.9997364665155947	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540136	GSE23720:GSM585312	0.9997349961885248	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540241	GSE23720:GSM585313	0.9997181823481204	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540233	GSE23720:GSM585314	0.9996124828361739	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540203	GSE23720:GSM585315	0.9996330481360226	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540187	GSE23720:GSM585316	0.9995675564949138	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540208	GSE23720:GSM585317	0.9997109116206023	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540190	GSE23720:GSM585318	0.9996623484260408	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540189	GSE23720:GSM585319	0.9996584072734591	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540240	GSE23720:GSM585320	0.9997494603017782	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540202	GSE23720:GSM585321	0.9997881609389302	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540247	GSE23720:GSM585322	0.9995698969015606	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540211	GSE23720:GSM585323	0.9996666340081097	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540171	GSE23720:GSM585324	0.99960418914985	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540197	GSE23720:GSM585325	0.9995513298626033	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540198	GSE23720:GSM585326	0.9996170478143336	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540163	GSE23720:GSM585327	0.9996073016358926	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540287	GSE23720:GSM585328	0.9996515379750422	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540217	GSE23720:GSM585329	0.9996770591368844	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540296	GSE23720:GSM585330	0.9997047345791562	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540225	GSE23720:GSM585331	0.9996265937208922	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540188	GSE23720:GSM585332	0.9995500221897643	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540175	GSE23720:GSM585333	0.9996371758047153	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540191	GSE23720:GSM585334	0.9996687045444049	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540135	GSE23720:GSM585335	0.9996340900289686	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540286	GSE23720:GSM585336	0.9995696060108576	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540295	GSE23720:GSM585337	0.9995480022610957	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540185	GSE23720:GSM585338	0.9996700205095593	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540212	GSE23720:GSM585341	0.9995608967586378	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540243	GSE23720:GSM585342	0.9995615911566792	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540229	GSE23720:GSM585345	0.999717398315557	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540173	GSE23720:GSM585346	0.9996274542130663	TRUE	NA	FALSE	NA	FALSE
GSE21653:GSM540299	GSE23720:GSM585349	0.9995537441680975	TRUE	NA	FALSE	NA	FALSE
