sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE20271:GSM508069	GSE20271:GSM508147	0.9913305157596115	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505531	GSE20271:GSM508114	0.9973755497502598	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505474	GSE20271:GSM508120	0.9973205480050527	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505480	GSE20271:GSM508121	0.9973258180019795	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505522	GSE20271:GSM508126	0.997800828770433	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505471	GSE20271:GSM508127	0.9973589069627649	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505464	GSE20271:GSM508128	0.9972292500379165	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505521	GSE20271:GSM508171	0.9974902128382709	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505585	GSE20271:GSM508185	0.9972452087535941	TRUE	NA	FALSE	NA	FALSE
GSE20194:GSM505596	GSE20271:GSM508189	0.9976161257222724	TRUE	NA	FALSE	NA	FALSE
