sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE19615:GSM491179	GSE7904:GSM194397	0.9944677044892416	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491190	GSE7904:GSM194398	0.9958222320975169	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491195	GSE7904:GSM194399	0.9955586747125476	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491196	GSE7904:GSM194400	0.9946603035484042	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491202	GSE7904:GSM194403	0.9947529738734856	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491189	GSE7904:GSM194404	0.9956576987097082	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491219	GSE7904:GSM194405	0.9949441839400366	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491177	GSE7904:GSM194407	0.9945007167741873	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491186	GSE7904:GSM194409	0.9943708511892844	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491233	GSE7904:GSM194411	0.9942857117760917	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491203	GSE7904:GSM194416	0.9965352636029589	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491288	GSE7904:GSM194419	0.9954185446237556	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491178	GSE7904:GSM194420	0.996760520538666	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491279	GSE7904:GSM194422	0.9958072905931933	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491251	GSE7904:GSM194424	0.9964420998350639	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491274	GSE7904:GSM194425	0.996530240597309	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491200	GSE7904:GSM194426	0.9963214770631913	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491180	GSE7904:GSM194427	0.9962867564632758	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491281	GSE7904:GSM194428	0.9966318826585131	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491232	GSE7904:GSM194429	0.9954936746394546	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491226	GSE7904:GSM194430	0.9969282379625405	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491257	GSE7904:GSM194432	0.9951981100658811	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491207	GSE7904:GSM194434	0.996416389878253	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491235	GSE7904:GSM194435	0.9967720478262979	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491250	GSE7904:GSM194436	0.995233936606517	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491264	GSE7904:GSM194437	0.9966724427351799	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491273	GSE7904:GSM194438	0.9959668390671675	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491237	GSE7904:GSM194439	0.9968727728261194	TRUE	NA	FALSE	NA	FALSE
