sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE20271:GSM508069	GSE20271:GSM508147	0.9913305157596115	TRUE	NA	FALSE	NA	FALSE
GSE25055:GSM615301	GSE25055:GSM615333	0.97928792405572	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508128	GSE25055:GSM615180	0.998007522219145	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508129	GSE25055:GSM615245	0.9975536930807269	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508180	GSE25055:GSM615246	0.9977954202755833	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508175	GSE25055:GSM615252	0.997763053035046	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508124	GSE25055:GSM615254	0.9980303963135411	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508125	GSE25055:GSM615262	0.9964052198031135	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508133	GSE25055:GSM615266	0.9973491856029129	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508130	GSE25055:GSM615269	0.9979610348866403	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508119	GSE25055:GSM615274	0.9977531970739052	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508172	GSE25055:GSM615281	0.9976313401384086	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508116	GSE25055:GSM615284	0.9974517974997004	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508188	GSE25055:GSM615287	0.9957324861085136	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508173	GSE25055:GSM615291	0.9972764179601583	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508176	GSE25055:GSM615297	0.9963532773885218	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508117	GSE25055:GSM615304	0.99805704367391	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508174	GSE25055:GSM615324	0.9972571869665932	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508132	GSE25055:GSM615330	0.9957109204910872	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508183	GSE25055:GSM615333	0.9970832528419112	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508139	GSE25055:GSM615344	0.9961991937038361	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508186	GSE25055:GSM615351	0.9979154533039558	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508184	GSE25055:GSM615352	0.9972805742861407	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508185	GSE25055:GSM615360	0.9972304360212443	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508182	GSE25055:GSM615363	0.9971991425566493	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508027	GSE25055:GSM615366	0.9981660387725164	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508187	GSE25055:GSM615374	0.9978146445635515	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508189	GSE25055:GSM615377	0.9975567834935565	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508122	GSE25055:GSM615400	0.9979445305956172	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508120	GSE25055:GSM615401	0.9979896703211626	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508121	GSE25055:GSM615402	0.9981390130580489	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508127	GSE25055:GSM615404	0.9980414799845518	TRUE	NA	FALSE	NA	FALSE
GSE20271:GSM508163	GSE25055:GSM615405	0.9977516064605217	TRUE	NA	FALSE	NA	FALSE
