sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE19615:GSM491175	GSE5460:GSM124994	0.9999868448762265	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491176	GSE5460:GSM124995	0.9999848538325863	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491177	GSE5460:GSM124997	0.9999805518011754	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491179	GSE5460:GSM124998	0.9999807385392089	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491180	GSE5460:GSM124999	0.9999862968448121	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491181	GSE5460:GSM125000	0.9999848728714626	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491182	GSE5460:GSM125001	0.9999820402406607	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491183	GSE5460:GSM125002	0.999986137900413	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491184	GSE5460:GSM125004	0.9999866071224075	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491185	GSE5460:GSM125006	0.9999885945165219	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491187	GSE5460:GSM125008	0.9999767483321469	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491188	GSE5460:GSM125009	0.9999859501899269	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491189	GSE5460:GSM125010	0.9999857550109016	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491190	GSE5460:GSM125011	0.9999847065610268	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491191	GSE5460:GSM125012	0.9999898640354054	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491192	GSE5460:GSM125013	0.9999856196186043	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491193	GSE5460:GSM125014	0.9999868928974448	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491194	GSE5460:GSM125015	0.9999799893596213	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491195	GSE5460:GSM125016	0.9999836078525535	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491196	GSE5460:GSM125017	0.9999846359662568	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491197	GSE5460:GSM125018	0.9999823567391285	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491198	GSE5460:GSM125019	0.9999801784775945	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491199	GSE5460:GSM125020	0.9999736700792875	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491200	GSE5460:GSM125021	0.9999852585653801	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491201	GSE5460:GSM125024	0.9999819227217619	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491202	GSE5460:GSM125025	0.9999847038553684	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491204	GSE5460:GSM125026	0.9999871789690177	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491205	GSE5460:GSM125027	0.9999859494677862	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491206	GSE5460:GSM125028	0.9999856238682274	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491207	GSE5460:GSM125029	0.9999820725686596	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491208	GSE5460:GSM125030	0.999989653484293	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491209	GSE5460:GSM125031	0.9999833293645783	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491210	GSE5460:GSM125032	0.9999893709277344	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491211	GSE5460:GSM125033	0.9999888541758163	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491212	GSE5460:GSM125034	0.9999867760470744	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491213	GSE5460:GSM125035	0.9999884470311512	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491214	GSE5460:GSM125036	0.9999874655541968	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491215	GSE5460:GSM125037	0.999986221191177	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491216	GSE5460:GSM125038	0.9999899414380043	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491217	GSE5460:GSM125040	0.9999844067332574	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491218	GSE5460:GSM125041	0.999987932488019	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491219	GSE5460:GSM125044	0.9999814412313689	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491220	GSE5460:GSM125045	0.9999862119966936	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491221	GSE5460:GSM125046	0.9999890212344695	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491222	GSE5460:GSM125047	0.9999872570363307	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491223	GSE5460:GSM125048	0.9999868513320358	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491224	GSE5460:GSM125049	0.9999851893019812	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491226	GSE5460:GSM125051	0.9999875435405469	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491227	GSE5460:GSM125052	0.9999887439944448	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491228	GSE5460:GSM125053	0.9999897352946229	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491229	GSE5460:GSM125054	0.9999848574163618	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491230	GSE5460:GSM125055	0.9999905441652465	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491231	GSE5460:GSM125056	0.9999811628235015	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491232	GSE5460:GSM125057	0.9999780899243524	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491233	GSE5460:GSM125058	0.9999811923535137	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491234	GSE5460:GSM125059	0.9999900072375351	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491235	GSE5460:GSM125061	0.9999876449956558	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491236	GSE5460:GSM125062	0.9999825899797652	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491237	GSE5460:GSM125063	0.9999868545677747	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491238	GSE5460:GSM125064	0.9999870093522493	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491239	GSE5460:GSM125065	0.9999866172113661	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491240	GSE5460:GSM125067	0.9999881290158681	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491241	GSE5460:GSM125068	0.9999824253940646	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491242	GSE5460:GSM125069	0.9999874055834457	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491243	GSE5460:GSM125070	0.9999846554785026	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491244	GSE5460:GSM125071	0.9999883060993278	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491245	GSE5460:GSM125073	0.999988199915629	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491246	GSE5460:GSM125074	0.9999887972811728	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491247	GSE5460:GSM125076	0.9999882442070543	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491248	GSE5460:GSM125079	0.9999885573702975	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491249	GSE5460:GSM125080	0.9999877104097168	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491250	GSE5460:GSM125081	0.9999791262162938	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491251	GSE5460:GSM125082	0.999986151176301	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491252	GSE5460:GSM125083	0.9999888548484104	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491253	GSE5460:GSM125084	0.9999880483260847	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491254	GSE5460:GSM125085	0.9999875444794833	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491255	GSE5460:GSM125086	0.9999869803224836	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491256	GSE5460:GSM125087	0.9999900102181737	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491257	GSE5460:GSM125089	0.9999776616793281	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491258	GSE5460:GSM125091	0.9999918059694689	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491259	GSE5460:GSM125092	0.9999854700911082	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491260	GSE5460:GSM125093	0.9999913093764323	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491261	GSE5460:GSM125094	0.9999846469564277	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491262	GSE5460:GSM125095	0.9999899014198005	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491263	GSE5460:GSM125096	0.999990394902253	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491265	GSE5460:GSM125097	0.9999914952349317	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491266	GSE5460:GSM125098	0.9999920598068036	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491267	GSE5460:GSM125099	0.9999800104166174	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491268	GSE5460:GSM125100	0.9999834383372026	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491269	GSE5460:GSM125101	0.9999904494174093	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491270	GSE5460:GSM125104	0.9999839085026078	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491271	GSE5460:GSM125105	0.9999862395205541	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491273	GSE5460:GSM125107	0.999983003546473	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491274	GSE5460:GSM125108	0.9999826827823205	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491275	GSE5460:GSM125109	0.9999868844116011	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491276	GSE5460:GSM125112	0.9999842975382957	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491277	GSE5460:GSM125114	0.9999857504575203	TRUE	NA	FALSE	NA	FALSE
GSE19615:GSM491279	GSE5460:GSM125115	0.9999842169520856	TRUE	NA	FALSE	NA	FALSE
