sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE17907:GSM447216	GSE17907:GSM447222	0.9594329821395446	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447248	GSE17907:GSM447251	0.9694687647006672	TRUE	NA	FALSE	NA	FALSE
GSE33692:GSM832955_T292-A-HuEx-1_0-st-v2-01-1	GSE33692:GSM832960_T297-A-HuEx-1_0-st-v2-01-1	0.9739960316800412	TRUE	NA	FALSE	NA	FALSE
GSE86374:GSM2301131_NT17	GSE86374:GSM2301133_NT43	0.9950366776608837	TRUE	NA	FALSE	NA	FALSE
GSE17907:GSM447216	GSE86374:GSM2301156_C41	0.961821429102836	TRUE	NA	FALSE	NA	FALSE
